Product Name,Price,Miles,Dealername,Rating,Location,Reviews
2021 Buick Enclave AWD Essence,30494,36829,Castle Chevrolet of Villa Park,4.2,"Villa Park, IL (17 mi.)",1163
2015 Lamborghini Huracan LP610-4,207890,12215,Ultimo Motors North Shore,3.2,"Northbrook, IL (19 mi.)",88
2024 Cadillac Escalade Sport,108585,0,Heritage Cadillac,4.6,"Lombard, IL (20 mi.)",1190
2015 Ford C-Max Hybrid SE,11889,76014,Star Motor Sales,4.5,"Downers Grove, IL (21 mi.)",219
2024 Jeep Wrangler Sahara,54841,0,Bettenhausen Chrysler Dodge Jeep RAM,4.9,"Tinley Park, IL (22 mi.)",4745
2025 Chevrolet Equinox LT,29667,0,Phillips Chevrolet of Lansing,5.0,"Lansing, IL (22 mi.)",6800
2024 Chevrolet Trax FWD 1RS,22249,0,Tasca Chevrolet Wheeling,4.8,"Wheeling, IL (24 mi.)",3514
2024 Dodge Hornet R/T,32835,0,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,4.4,"Schaumburg, IL (26 mi.)",1402
2025 Nissan Rogue RC,36556,0,Woodfield Nissan,4.0,"Hoffman Estates, IL (27 mi.)",478
2024 Jeep Grand Cherokee L Limited,43315,0,Bettenhausen Chrysler Dodge Jeep RAM,4.7,"Lockport, IL (28 mi.)",15
2025 Mercedes-Benz GLC 300 Base 4MATIC,63485,0,Knauz Auto Park,4.4,"Lake Bluff, IL (30 mi.)",2067
2025 Ford Explorer Active,50715,0,Fair Oaks Ford,4.7,"Naperville, IL (30 mi.)",3772
2024 Volkswagen Tiguan 2.0T SE R-Line Black 4MOTION,35469,0,Bill Jacobs VW,4.4,"Naperville, IL (30 mi.)",689
2025 Chevrolet Trax LT,24880,0,Napleton Downtown Chevrolet Buick GMC,3.9,"Chicago, IL (3 mi.)",1003
2024 Hyundai Kona SEL,23595,5480,Napleton Downtown Chevrolet Buick GMC,3.9,"Chicago, IL (3 mi.)",1003
2021 Honda Insight EX,22997,32126,Honda City Chicago,4.8,"Chicago, IL (8 mi.)",603
2017 Toyota Highlander Hybrid XLE,30998,47818,CarMax Boynton Beach,0.0,Location not found,4
2024 Hyundai Sonata SEL,28065,0,McGrath City Hyundai,4.0,"Chicago, IL (9 mi.)",3042
2023 Hyundai Sonata SEL,24998,8951,CarMax Gainesville,0.0,Location not found,4
2024 Mazda CX-90 3.3 Turbo Select,38474,0,Napleton's Countryside Mazda,4.2,"Countryside, IL (14 mi.)",995
2025 Subaru Forester Premium,33093,0,The Autobarn Countryside Subaru,4.8,"Countryside, IL (14 mi.)",1365
2019 Volkswagen Jetta S,16998,41679,CarMax Hillside (Eisenhower Expy),0.0,"Hillside, IL (14 mi.)",14
2025 Toyota Corolla LE,23609,0,Continental Toyota,4.9,"Hodgkins, IL (15 mi.)",2958
2025 Audi Q7 55 Premium,70745,0,Audi Westmont,4.7,"Westmont, IL (18 mi.)",1729
2024 Nissan Murano SV,38316,0,Bill Kay Downers Grove Nissan,4.7,"Downers Grove, IL (21 mi.)",2571
2025 Volvo XC60 Core,51535,0,"International Autos Jaguar, Land Rover, Subaru, Volvo Cars",4.8,"Tinley Park, IL (22 mi.)",275
2011 Honda CR-V EX-L,12994,81859,Muller Honda,4.8,"Highland Park, IL (22 mi.)",1297
2024 Hyundai Tucson XRT,35575,0,Family Hyundai,4.4,"Tinley Park, IL (22 mi.)",9021
2013 Hyundai Accent GS,12998,54380,CarMax Schaumburg,3.5,"Schaumburg, IL (26 mi.)",42
2024 Mercedes-Benz EQB 300 4MATIC,62110,0,Mercedes-Benz of Hoffman Estates,4.7,"Hoffman Estates, IL (27 mi.)",1248
2024 Jeep Compass Latitude,26988,0,South Oak Dodge Chrysler Jeep RAM,4.6,"Matteson, IL (27 mi.)",1942
2024 Jeep Grand Cherokee Limited,44535,0,Bettenhausen Chrysler Dodge Jeep RAM,4.7,"Lockport, IL (28 mi.)",15
2024 Jeep Grand Cherokee Limited,47935,0,Bettenhausen Chrysler Dodge Jeep RAM,4.7,"Lockport, IL (28 mi.)",15
2020 Jaguar F-PACE 25t Premium,22980,81509,BMW of Schererville,4.8,"Schererville, IN (28 mi.)",567
2024 Cadillac Escalade Premium Luxury,98915,0,Cadillac of Naperville,4.7,"Naperville, IL (30 mi.)",269
2017 Toyota Sienna LE,32995,27657,High Quality Auto Group,0.0,"Chicago, IL (6 mi.)",0
2022 Honda Odyssey Elite,39638,18746,Zeigler Buick GMC of Lincolnwood,4.5,"Lincolnwood, IL (10 mi.)",1546
2022 Kia K5 GT-Line,23888,29442,Berwyn Kia,4.6,"Berwyn, IL (10 mi.)",274
2016 INFINITI QX70,22998,51654,CarMax Spokane,0.0,Location not found,2
2025 Chevrolet Equinox AWD ACTIV,36505,0,Webb Chevy,4.7,"Oak Lawn, IL (13 mi.)",2209
2020 Volvo XC60 T6 Momentum,28998,43828,CarMax Kenosha,0.0,Location not found,8
2025 Honda Odyssey EX-L,43315,0,Gerald Honda of Countryside,4.9,"Countryside, IL (14 mi.)",1857
2024 Cadillac XT5 Premium Luxury,56165,0,Ettleson Cadillac,4.9,"Hodgkins, IL (14 mi.)",293
2020 RAM 1500 Classic Express,30500,25439,Al Piemonte Buick GMC,4.3,"Elmhurst, IL (17 mi.)",1205
2025 INFINITI QX80 AUT,116189,0,INFINITI of Clarendon Hills,4.9,"Clarendon Hills, IL (18 mi.)",2214
2025 INFINITI QX80 SENSORY AWD,103050,0,INFINITI of Orland Park A Zeigler Auto Group Company,4.5,"Orland Park, IL (22 mi.)",1418
2024 Chevrolet Suburban LT,71696,0,Bill Kay Chevrolet,4.6,"Lisle, IL (23 mi.)",2383
2024 Chevrolet Suburban 4WD High Country,84996,0,Bill Kay Chevrolet,4.6,"Lisle, IL (23 mi.)",2383
2024 FIAT 500e Battery Electric,32977,0,Bettenhausen Fiat,4.9,"Orland Park, IL (23 mi.)",258
2025 Chevrolet Trax LS,22461,0,Sunrise Chevrolet of Glendale Heights,4.9,"Glendale Heights, IL (23 mi.)",3696
2024 Jeep Compass Latitude Lux,25785,0,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,4.4,"Schaumburg, IL (26 mi.)",1402
2022 GMC Sierra 1500 AT4,52095,24053,Napleton's Schaumburg Buick GMC,4.4,"Schaumburg, IL (26 mi.)",233
2024 Jeep Compass Limited,29988,0,South Oak Dodge Chrysler Jeep RAM,4.6,"Matteson, IL (27 mi.)",1942
2025 Mercedes-Benz GLC 300 Base 4MATIC,55265,0,Mercedes-Benz of Hoffman Estates,4.7,"Hoffman Estates, IL (27 mi.)",1248
2024 Mercedes-Benz GLC 300 Base 4MATIC,51785,0,Mercedes-Benz of Hoffman Estates,4.7,"Hoffman Estates, IL (27 mi.)",1248
2025 Mazda CX-5 Select,31690,0,Napleton Mazda of Naperville,4.2,"Naperville, IL (30 mi.)",527
2024 Ford Bronco Sport Outer Banks,36921,0,Fair Oaks Ford,4.7,"Naperville, IL (30 mi.)",3772
2021 Audi A5 45 Premium,33744,20563,Fletcher Jones Audi,4.2,"Chicago, IL (3 mi.)",1150
2025 Ford Explorer ST-Line,52227,0,Fox Ford of Chicago,4.9,"Chicago, IL (4 mi.)",2032
2024 Jeep Grand Cherokee L Limited,38221,0,Chrysler Dodge Jeep Ram of Chicago,4.1,"Chicago, IL (8 mi.)",322
2019 INFINITI QX30 Luxe,23998,28394,CarMax Lancaster,2.4,Location not found,19
2025 Honda CR-V Hybrid Sport,35995,0,Honda City Chicago,4.8,"Chicago, IL (8 mi.)",603
2024 Jeep Grand Cherokee Limited X,40810,0,Marino Chrysler Jeep Dodge RAM,4.9,"Chicago, IL (8 mi.)",5104
2022 Toyota Camry SE,24399,82402,Toyota On Western,4.3,"Chicago, IL (9 mi.)",191
2024 Chevrolet Silverado 1500 RST,52804,0,Advantage Chevrolet of Bridgeview,4.6,"Bridgeview, IL (13 mi.)",1723
2020 Jeep Cherokee Latitude,18998,58385,CarMax Modesto,0.0,Location not found,3
2014 Toyota Sequoia Limited,26897,91060,Jaguar Land Rover Hinsdale,4.7,"Hinsdale, IL (16 mi.)",1005
2025 Honda CR-V Hybrid Sport,35599,0,Honda on Grand,4.7,"Elmhurst, IL (17 mi.)",2453
2024 RAM ProMaster 3500 High Roof,50241,0,Larry Roesch Dodge Chrysler Jeep RAM,4.3,"Elmhurst, IL (17 mi.)",744
2021 BMW 540 i,39250,20611,McGrath Lexus of Westmont,4.8,"Westmont, IL (18 mi.)",2187
2024 Lincoln Corsair Premiere,43046,0,Joe Rizza Ford Lincoln,4.3,"Orland Park, IL (22 mi.)",2879
2024 Chevrolet Suburban 4WD High Country,85855,0,Jerry Haggerty Chevrolet,4.8,"Glen Ellyn, IL (23 mi.)",570
2024 Cadillac LYRIQ Luxury w/1SD,70695,0,Arnie Bauer Cadillac,4.4,"Matteson, IL (27 mi.)",2094
2024 Cadillac LYRIQ Luxury w/1SC,60815,0,Arnie Bauer Cadillac,4.4,"Matteson, IL (27 mi.)",2094
2025 Honda Civic Sport,27800,0,Gerald Honda of Matteson,4.9,"Matteson, IL (27 mi.)",2277
2024 Jeep Compass Latitude Lux,32181,0,Bettenhausen Chrysler Dodge Jeep RAM,4.7,"Lockport, IL (28 mi.)",15
2021 RAM 2500 Laramie,52500,44294,Bettenhausen Chrysler Dodge Jeep RAM,4.7,"Lockport, IL (28 mi.)",15
2025 Chevrolet Trax LT,25455,0,Phillips Chevrolet,5.0,"Frankfort, IL (29 mi.)",12407
2024 Mercedes-Benz Sprinter 2500 Cargo 144 WB,60997,0,Knauz Auto Park,4.4,"Lake Bluff, IL (30 mi.)",2067
2025 Ford Explorer,40984,0,Fox Ford of Chicago,4.9,"Chicago, IL (4 mi.)",2032
2025 Subaru Forester Limited,39007,0,Mcgrath Evanston Subaru,4.5,"Skokie, IL (11 mi.)",217
2025 Mazda Mazda3 FWD w/Select Package,27915,0,The Autobarn Mazda of Evanston,4.8,"Evanston, IL (11 mi.)",1479
2019 Audi RS 5,56998,18258,CarMax Colorado Springs,0.0,Location not found,13
2021 Cadillac XT4 Premium Luxury,30998,6543,CarMax Gainesville,0.0,Location not found,4
2024 Volkswagen Taos 1.5T SEL,34732,0,Jennings Chevy / VW,4.7,"Glenview, IL (15 mi.)",1564
2024 Subaru Outback Limited,40114,0,Grand Subaru,4.9,"Bensenville, IL (17 mi.)",3896
2023 Dodge Challenger R/T Scat Pack,42495,11794,Ed Napleton Acura Kia,4.4,"Elmhurst, IL (18 mi.)",1393
2015 Kia Sedona SX-L,11495,120112,Ed Napleton Acura Kia,4.4,"Elmhurst, IL (18 mi.)",1393
2021 Acura RDX Technology Package,32988,20251,McGrath Acura of Westmont,4.8,"Westmont, IL (18 mi.)",1426
2025 Kia Sportage S,35631,0,Ed Napleton Acura Kia,4.4,"Elmhurst, IL (18 mi.)",1393
2016 Chevrolet Express 2500 Work Van,23000,62005,Gmotorcars Commercial Truck,0.0,"Arlington Heights, IL (19 mi.)",56
2021 Volkswagen Tiguan 2.0T SEL,25907,16075,Volkswagen of Palatine,0.0,"Palatine, IL (21 mi.)",2
2025 RAM 1500 Laramie,59596,0,Bettenhausen Chrysler Dodge Jeep RAM,4.9,"Tinley Park, IL (22 mi.)",4745
2025 RAM 1500 Big Horn/Lone Star,51585,0,Bettenhausen Chrysler Dodge Jeep RAM,4.9,"Tinley Park, IL (22 mi.)",4745
1990 Mercedes-Benz 300GD,34799,139245,SAVAGE,0.0,"Schaumburg, IL (26 mi.)",0
2020 Honda Civic Touring,23998,38552,CarMax Schaumburg,3.5,"Schaumburg, IL (26 mi.)",42
2025 Chevrolet Equinox AWD ACTIV,36430,0,Advantage Chevrolet of Bolingbrook,4.8,"Bolingbrook, IL (27 mi.)",5371
2025 Chevrolet Equinox AWD ACTIV,37555,0,Advantage Chevrolet of Bolingbrook,4.8,"Bolingbrook, IL (27 mi.)",5371
2024 Jeep Grand Cherokee L Limited,43235,0,Castle Chrysler Dodge Jeep Ram of Naperville,4.2,"Naperville, IL (30 mi.)",1654
2024 Lincoln Corsair Premiere,46177,0,Fair Oaks Lincoln,0.0,"Naperville, IL (30 mi.)",0
2024 Mercedes-Benz AMG GT 55 C,122991,302,Mercedes-Benz of Naperville,4.7,"Naperville, IL (30 mi.)",1030
2021 Mercedes-Benz A-Class 4MATIC,32633,38336,Mercedes-Benz of Chicago,4.8,"Chicago, IL (3 mi.)",1360
2024 Audi S5 Premium Plus 3.0 TFSI quattro,64195,0,Fletcher Jones Audi,4.2,"Chicago, IL (3 mi.)",1150
2024 Lincoln Corsair Reserve,50632,0,Fox Lincoln,0.0,"Chicago, IL (4 mi.)",0
2018 Subaru Impreza,17998,54352,CarMax Riverside,0.0,Location not found,7
2022 Lexus RC 300,39998,6007,CarMax Ft. Lauderdale,0.0,Location not found,14
2014 Toyota Prius Three,18998,50639,CarMax Oak Lawn,0.0,"Oak Lawn, IL (14 mi.)",11
2025 Mazda CX-90 Premium Plus,58480,0,Napleton's Countryside Mazda,4.2,"Countryside, IL (14 mi.)",995
2022 Cadillac CT5 Premium Luxury AWD,41889,7152,Ettleson Cadillac,4.9,"Hodgkins, IL (14 mi.)",293
2025 Ford Explorer ST,56089,0,Napleton Ford of Oak Lawn,4.3,"Oak Lawn, IL (14 mi.)",3057
2024 Volkswagen Taos 1.5T SE,32367,0,Jennings Chevy / VW,4.7,"Glenview, IL (15 mi.)",1564
2025 Jeep Grand Cherokee Limited,51267,0,Bettenhausen Chrysler Dodge Jeep RAM,4.9,"Tinley Park, IL (22 mi.)",4745
2024 Jeep Grand Cherokee Altitude,39250,0,DuPage CDJR,4.5,"Glendale Heights, IL (23 mi.)",2011
2025 Subaru Outback Limited,37447,0,Muller Subaru Volkswagen,0.0,"Highland Park, IL (24 mi.)",89
2024 Audi A5 Sportback 45 S Line Premium Plus,57670,0,The Audi Exchange,4.5,"Highland Park, IL (24 mi.)",993
2024 Ford Escape Active,30999,0,Webb Ford,4.1,"Highland, IN (26 mi.)",442
2024 Volkswagen Tiguan 2.0T SE 4MOTION,33504,0,City Volkswagen of Highland,4.9,"Highland, IN (26 mi.)",1733
2022 GMC Sierra 1500 Denali,53995,22471,Napleton's Schaumburg Buick GMC,4.4,"Schaumburg, IL (26 mi.)",233
2023 Jeep Gladiator Sport,43495,1175,Napleton's Arlington Heights Chrysler Dodge Jeep RAM,4.4,"Arlington Heights, IL (26 mi.)",3364
2025 Nissan Altima 2.5 S,25804,0,Woodfield Nissan,4.0,"Hoffman Estates, IL (27 mi.)",478
2024 BMW X1 xDrive28i,47695,0,BMW of Schererville,4.8,"Schererville, IN (28 mi.)",567
2021 Chevrolet Equinox 1LT,20528,35143,Chevrolet of Naperville,4.7,"Naperville, IL (30 mi.)",2527
2021 Ford F-150 ROUSH,62977,33889,Gerald Nissan of Naperville,4.9,"Naperville, IL (30 mi.)",3514
2025 Subaru Forester Limited,39220,0,Berman Subaru of Chicago,4.4,"Chicago, IL (8 mi.)",778
2025 Subaru Forester Premium,33580,0,Berman Subaru of Chicago,4.4,"Chicago, IL (8 mi.)",778
2025 Buick Envista Sport Touring FWD,26479,0,Zeigler Buick GMC of Lincolnwood,4.5,"Lincolnwood, IL (10 mi.)",1546
2017 Kia Sportage LX,12998,90926,CarMax Warner Robins,0.0,Location not found,4
2025 Mazda CX-70 PHEV Premium,57155,0,The Autobarn Mazda of Evanston,4.8,"Evanston, IL (11 mi.)",1479
2024 Ford Expedition Limited MAX,73362,0,Napleton Ford of Oak Lawn,4.3,"Oak Lawn, IL (14 mi.)",3057
2023 Nissan Rogue Platinum,30930,5089,Old Orchard Nissan,4.6,"Skokie, IL (14 mi.)",3581
2017 Nissan Altima SL,14998,107176,CarMax Amarillo,0.0,Location not found,0
2025 Chevrolet Trailblazer LT,28970,0,Jennings Chevy / VW,4.7,"Glenview, IL (15 mi.)",1564
2024 Toyota Sequoia Platinum,84300,134,Bredemann Toyota/Scion,4.8,"Park Ridge, IL (16 mi.)",4551
2021 Tesla Model Y Long Range,28597,54881,Current Automotive,0.0,"Hinsdale, IL (16 mi.)",9
2021 GMC Terrain SLT,24994,35352,Castle Chevrolet of Villa Park,4.2,"Villa Park, IL (17 mi.)",1163
2024 Volvo XC40 B5 Ultimate Bright Theme,52180,0,Fields Volvo Cars of Northfield,4.8,"Northfield, IL (18 mi.)",544
2008 Porsche Cayman S,32995,47457,Auto Showcase of Carol Stream,4.1,"Carol Stream, IL (24 mi.)",80
2025 Genesis G70 3.3T Sport Advanced,55050,0,Genesis of Schaumburg,0.0,"SCHAUMBURG, IL (25 mi.)",1
2023 Ford F-150 Lariat,47999,28011,Hawk Ford of Carol Stream,4.8,"Carol Stream, IL (26 mi.)",305
2025 Chevrolet Equinox 1LT,36575,0,Garber Chevrolet Highland,4.1,"Highland, IN (26 mi.)",1607
2024 Dodge Hornet R/T Plus EAWD,37551,0,South Oak Dodge Chrysler Jeep RAM,4.6,"Matteson, IL (27 mi.)",1942
2024 Dodge Hornet R/T Plus EAWD,37443,0,South Oak Dodge Chrysler Jeep RAM,4.6,"Matteson, IL (27 mi.)",1942
2014 GMC Savana 2500 Work Van,17950,113280,Frankfort Auto Haus,0.0,"Frankfort, IL (27 mi.)",106
2025 Nissan Altima 2.5 S,25804,0,Woodfield Nissan,4.0,"Hoffman Estates, IL (27 mi.)",478
2024 Mercedes-Benz Sprinter 2500 Cargo 144 WB,61576,0,Knauz Auto Park,4.4,"Lake Bluff, IL (30 mi.)",2067
2024 Subaru WRX Premium,35580,0,Berman Subaru of Chicago,4.4,"Chicago, IL (8 mi.)",778
2025 Mazda CX-5 2.5 S Premium Plus Package,36270,0,McGrath City Mazda,4.6,"Chicago, IL (9 mi.)",727
2024 Jeep Grand Cherokee Limited,42695,0,Hawk CDJR,4.8,"Forest Park, IL (10 mi.)",755
2022 Mercedes-Benz GLB 250,32998,29497,CarMax Augusta,0.0,Location not found,6
2024 Nissan Kicks SR,21092,0,Old Orchard Nissan,4.6,"Skokie, IL (14 mi.)",3581
2024 Volvo XC60 B5 Core Dark Theme,42998,7977,CarMax Boynton Beach,0.0,Location not found,4
2021 Honda Civic LX,21905,10801,Napleton Honda of Morton Grove,2.9,"Morton Grove, IL (14 mi.)",268
2025 Honda CR-V Hybrid Sport,36655,0,Honda on Grand,4.7,"Elmhurst, IL (17 mi.)",2453
2024 Mercedes-Benz EQB 300 Base 4MATIC,64035,0,Autohaus on Edens,4.7,"Northbrook, IL (19 mi.)",3067
2025 Nissan Rogue S,30380,0,94 Nissan Of South Holland,4.8,"South Holland, IL (20 mi.)",3104
2025 Cadillac XT4 Premium Luxury,52635,0,Heritage Cadillac,4.6,"Lombard, IL (20 mi.)",1190
2015 Audi A4 2.0T Premium Plus,13985,77693,Star Auto Works,4.8,"Downers Grove, IL (21 mi.)",15
2025 Ford Explorer Active,49960,0,Highland Park Ford Lincoln,4.8,"Highland Park, IL (24 mi.)",872
2024 Audi S5 Prestige,74355,0,The Audi Exchange,4.5,"Highland Park, IL (24 mi.)",993
2024 Jeep Wrangler 4xe High Altitude,58328,0,Napleton's Arlington Heights Chrysler Dodge Jeep RAM,4.4,"Arlington Heights, IL (26 mi.)",3364
2025 Mercedes-Benz Sprinter 2500 Passenger 170 WB,79587,0,Mercedes-Benz of Hoffman Estates,4.7,"Hoffman Estates, IL (27 mi.)",1248
2024 Subaru Impreza Base,25134,0,Napleton's Schaumburg Subaru,4.5,"Schaumburg, IL (27 mi.)",395
2025 Ford Explorer ST,59290,0,Sutton Ford,4.4,"Matteson, IL (27 mi.)",5128
2025 Subaru Outback Premium,36436,0,Napleton's Schaumburg Subaru,4.5,"Schaumburg, IL (27 mi.)",395
2025 RAM 1500 Big Horn,53228,0,Bettenhausen Chrysler Dodge Jeep RAM,4.7,"Lockport, IL (28 mi.)",15
2025 Chevrolet Equinox LT,37923,0,Chevrolet of Palatine,2.0,"Palatine, IL (28 mi.)",759
2021 Toyota Camry SE,21499,72972,Mercedes-Benz of Naperville,4.7,"Naperville, IL (30 mi.)",1030
2024 Hyundai Sonata SEL,28030,0,McGrath City Hyundai,4.0,"Chicago, IL (9 mi.)",3042
2024 RAM ProMaster 3500 High Roof,50995,0,Sherman Dodge Chrysler Jeep RAM,4.0,"Skokie, IL (12 mi.)",2008
2024 Nissan Sentra SR,28160,0,Al Piemonte Nissan,4.3,"Melrose Park, IL (12 mi.)",3522
2020 Audi A5 Premium Plus,27998,62061,CarMax Pharr,0.0,Location not found,2
2023 GMC Canyon Elevation,37452,5556,Oak Lawn Toyota,4.7,"Oak Lawn, IL (13 mi.)",3528
2015 Hyundai Equus Signature,22998,34531,CarMax Oak Lawn,0.0,"Oak Lawn, IL (14 mi.)",11
2021 Mazda CX-30 Premium,23998,14758,CarMax Sample Rd (Pompano Beach),0.0,Location not found,4
2025 Honda CR-V Hybrid Sport,35599,0,Honda on Grand,4.7,"Elmhurst, IL (17 mi.)",2453
2024 Ford Bronco Sport Big Bend,30843,0,Roesch Ford,4.6,"Bensenville, IL (17 mi.)",537
2024 Mercedes-Benz EQS 450 4MATIC,128765,0,Mercedes-Benz of Westmont,4.6,"Westmont, IL (18 mi.)",1261
2025 Hyundai Tucson SEL Convenience,34500,0,Napleton River Oaks Hyundai Kia,4.6,"Calumet City, IL (20 mi.)",1922
2022 Nissan Rogue Sport SV,24995,17353,Bill Kay Downers Grove Nissan,4.7,"Downers Grove, IL (21 mi.)",2571
2025 Chevrolet Equinox 1LT,29704,0,Chevrolet of Homewood,4.7,"Homewood, IL (23 mi.)",505
2024 Ford Explorer ST-Line,51715,0,Highland Park Ford Lincoln,4.8,"Highland Park, IL (24 mi.)",872
2023 Ford Transit-350 Base,72060,0,Highland Park Ford Lincoln,4.8,"Highland Park, IL (24 mi.)",872
2025 Genesis G70 3.3T Sport Advanced,59155,0,Genesis of Schaumburg,0.0,"SCHAUMBURG, IL (25 mi.)",1
2017 FIAT 500X Trekking,14995,39883,Napleton's Arlington Heights Chrysler Dodge Jeep RAM,4.4,"Arlington Heights, IL (26 mi.)",3364
2025 Ford Explorer ST-Line,47014,0,Sutton Ford,4.4,"Matteson, IL (27 mi.)",5128
2016 Volvo XC90 T6 Momentum,18550,97300,Not found,0.0,"Lake Forest, IL (28 mi.)",0
2025 Ford Explorer ST,61165,0,Fair Oaks Ford,4.7,"Naperville, IL (30 mi.)",3772
2019 Audi S5 3.0T Prestige,35999,40079,Alfa Romeo of Naperville,4.8,"Naperville, IL (30 mi.)",130
2025 Mazda CX-5 Preferred,41205,0,Napleton Mazda of Naperville,4.2,"Naperville, IL (30 mi.)",527
2025 Jeep Grand Cherokee L Laredo,42125,0,Marino Chrysler Jeep Dodge RAM,4.9,"Chicago, IL (8 mi.)",5104
2019 Land Rover Discovery HSE LUXURY,30000,42960,Ed Napleton Honda,4.9,"Oak Lawn, IL (13 mi.)",2504
2023 Toyota Tacoma TRD Sport,43995,17772,Oak Lawn Toyota,4.7,"Oak Lawn, IL (13 mi.)",3528
2017 Cadillac XT5 Premium Luxury,21998,69410,CarMax Lafayette,0.0,Location not found,1
2024 Ford Escape ST-Line,31031,0,Napleton Ford of Oak Lawn,4.3,"Oak Lawn, IL (14 mi.)",3057
2024 Cadillac XT5 Premium Luxury,52993,0,Ettleson Cadillac,4.9,"Hodgkins, IL (14 mi.)",293
2022 Ford Escape Titanium,27998,35802,CarMax Merrillville,0.0,Location not found,11
2025 Audi Q7 45 Premium Plus,71850,0,Audi Westmont,4.7,"Westmont, IL (18 mi.)",1729
2013 Volkswagen Tiguan SE,13195,102541,DriveTime of West Chicago,0.0,"Lombard, IL (19 mi.)",6
2021 Genesis G70 2.0T,27190,34225,Joe Rizza Ford Lincoln,4.3,"Orland Park, IL (22 mi.)",2879
2025 Ford Explorer ST,54956,0,Joe Rizza Ford Lincoln,4.3,"Orland Park, IL (22 mi.)",2879
2024 Jeep Grand Cherokee L Limited,46535,0,DuPage CDJR,4.5,"Glendale Heights, IL (23 mi.)",2011
2024 Chevrolet Suburban 4WD Z71,77996,0,Bill Kay Chevrolet,4.6,"Lisle, IL (23 mi.)",2383
2024 Chevrolet Suburban LT,72980,0,Jerry Haggerty Chevrolet,4.8,"Glen Ellyn, IL (23 mi.)",570
2025 Ford Explorer ST-Line,54335,0,Highland Park Ford Lincoln,4.8,"Highland Park, IL (24 mi.)",872
2021 GMC Canyon Elevation,29301,56758,Arlington Heights Ford,4.9,"Arlington Heights, IL (26 mi.)",4460
2024 Subaru Ascent Premium 7-Passenger,40678,0,Napleton's Schaumburg Subaru,4.5,"Schaumburg, IL (27 mi.)",395
2013 Honda Civic LX,14949,53618,Frankfort Auto Haus,0.0,"Frankfort, IL (27 mi.)",106
2025 Ford Explorer ST-Line,51425,0,Sutton Ford,4.4,"Matteson, IL (27 mi.)",5128
2024 Volkswagen Taos 1.5T SE,33038,0,Bill Jacobs VW,4.4,"Naperville, IL (30 mi.)",689
2024 Dodge Hornet GT AWD,35524,0,Castle Chrysler Dodge Jeep Ram of Naperville,4.2,"Naperville, IL (30 mi.)",1654
2024 Audi Q5 45 S line Premium Plus,46991,8366,Audi Naperville,4.7,"Naperville, IL (30 mi.)",993
2025 BMW X1 xDrive28i,46575,0,Perillo BMW,4.0,"Chicago, IL (2 mi.)",657
2025 Chevrolet Equinox 1LT,29875,0,Currie Motors Chevrolet,4.6,"Forest Park, IL (10 mi.)",1563
2023 Toyota Camry LE,25500,47348,Hyundai of Lincolnwood,2.3,"Lincolnwood, IL (10 mi.)",665
2021 Nissan Kicks S,19998,22439,CarMax Wilmington,0.0,Location not found,1
2024 Volkswagen Atlas 2.0T SE,42408,0,City Volkswagen Of Evanston,5.0,"Evanston, IL (11 mi.)",2543
2016 Honda CR-V SE,18551,50739,Sherman Dodge Chrysler Jeep RAM,4.0,"Skokie, IL (12 mi.)",2008
2020 Cadillac XT4 Sport,25998,28407,CarMax Lancaster,2.4,Location not found,19
2024 Cadillac Escalade Premium Luxury,112485,0,Napleton Cadillac of Oak Lawn,4.5,"oak lawn, IL (14 mi.)",16
2022 Kia K5 LXS,22995,18933,Ed Napleton Acura Kia,4.4,"Elmhurst, IL (18 mi.)",1393
2023 Audi A3 Premium,34800,9311,Napleton Aston Martin Maserati,4.8,"Downers Grove, IL (19 mi.)",1023
2024 Chevrolet Equinox LS,24062,0,Castle Chevrolet North,4.9,"Elk Grove Village, IL (21 mi.)",768
2025 Honda Pilot Elite,54175,0,Muller Honda,4.8,"Highland Park, IL (22 mi.)",1297
2023 Mercedes-Benz Sprinter 2500 High Roof,50991,26190,Mercedes-Benz of Orland Park,4.5,"Orland Park, IL (22 mi.)",394
2024 Ford F-150 XLT,58455,0,Ford of Homewood,4.5,"Homewood, IL (23 mi.)",244
2022 Genesis GV70 3.5T Sport,40498,35010,Genesis of Schaumburg,0.0,"SCHAUMBURG, IL (25 mi.)",1
2018 GMC Sierra 1500 SLT,38995,73066,Affinity Auto Sales,4.0,"West Chicago, IL (25 mi.)",51
2024 Buick Envista Sport Touring FWD,24190,25491,Zeigler Chevrolet,4.4,"Schaumburg, IL (25 mi.)",1864
2018 Toyota Camry SE,15477,142801,Woodfield Lexus,4.9,"Schaumburg, IL (26 mi.)",2322
2025 Mercedes-Benz GLC 300 Base 4MATIC,52785,0,Mercedes-Benz of Hoffman Estates,4.7,"Hoffman Estates, IL (27 mi.)",1248
2025 Ford Explorer Active,45083,0,Currie Motors Ford of Frankfort,4.8,"Frankfort, IL (29 mi.)",3423
2024 Jeep Grand Cherokee L Limited,43239,0,Castle Chrysler Dodge Jeep Ram of Naperville,4.2,"Naperville, IL (30 mi.)",1654
2025 Mercedes-Benz AMG CLA 35 4MATIC,64180,0,Mercedes-Benz of Naperville,4.7,"Naperville, IL (30 mi.)",1030
